date,pnl_ADVANC.BK,eq_ADVANC.BK,pnl_AOT.BK,eq_AOT.BK,pnl_AWC.BK,eq_AWC.BK,pnl_BANPU.BK,eq_BANPU.BK,pnl_BBL.BK,eq_BBL.BK,pnl_BCP.BK,eq_BCP.BK,pnl_BDMS.BK,eq_BDMS.BK,pnl_BEM.BK,eq_BEM.BK,pnl_BH.BK,eq_BH.BK,pnl_BJC.BK,eq_BJC.BK,pnl_BTS.BK,eq_BTS.BK,pnl_CBG.BK,eq_CBG.BK,pnl_CCET.BK,eq_CCET.BK,pnl_COM7.BK,eq_COM7.BK,pnl_CPALL.BK,eq_CPALL.BK,pnl_CPF.BK,eq_CPF.BK,pnl_CPN.BK,eq_CPN.BK,pnl_CRC.BK,eq_CRC.BK,pnl_DELTA.BK,eq_DELTA.BK,pnl_EGCO.BK,eq_EGCO.BK,pnl_GPSC.BK,eq_GPSC.BK,pnl_HMPRO.BK,eq_HMPRO.BK,pnl_IVL.BK,eq_IVL.BK,pnl_KBANK.BK,eq_KBANK.BK,pnl_KKP.BK,eq_KKP.BK,pnl_KTB.BK,eq_KTB.BK,pnl_KTC.BK,eq_KTC.BK,pnl_LH.BK,eq_LH.BK,pnl_MINT.BK,eq_MINT.BK,pnl_MTC.BK,eq_MTC.BK,pnl_OR.BK,eq_OR.BK,pnl_OSP.BK,eq_OSP.BK,pnl_PTT.BK,eq_PTT.BK,pnl_PTTEP.BK,eq_PTTEP.BK,pnl_PTTGC.BK,eq_PTTGC.BK,pnl_RATCH.BK,eq_RATCH.BK,pnl_SCC.BK,eq_SCC.BK,pnl_SCGP.BK,eq_SCGP.BK,pnl_TCAP.BK,eq_TCAP.BK,pnl_TISCO.BK,eq_TISCO.BK,pnl_TOP.BK,eq_TOP.BK,pnl_TRUE.BK,eq_TRUE.BK,pnl_TTB.BK,eq_TTB.BK,pnl_TU.BK,eq_TU.BK,pnl_VGI.BK,eq_VGI.BK,pnl_WHA.BK,eq_WHA.BK,port_pnl,port_eq
1970-01-01 00:00:00.000000678,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.001,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.001,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,-0.001,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-1.001,0.0,-1.0,0.0,-0.0,0.0,0.0,-0.0039840249810065,-1.001,0.0,-0.001,-0.0,-0.0,-0.0,-0.19578260869565214,6.229529608928414e-06
1970-01-01 00:00:00.000000679,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0039840249810065,-1.0,0.0,0.999,-0.0,-0.0,-0.0,0.043456521739130435,6.500243297803369e-06
1970-01-01 00:00:00.000000680,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.001,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.001,0.0,-0.0,0.0,0.0,-0.0039840249810065,-1.0,0.0,-0.001,-0.0,-0.0,-0.0,0.021673913043478276,6.641129005801412e-06
1970-01-01 00:00:00.000000681,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.001,-0.0,0.999,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.001,0.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-1.001,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0039840249810065,-1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06530434782608695,6.2074344072486415e-06
1970-01-01 00:00:00.000000682,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-1.001,-0.0,0.0,0.0,-0.001,0.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.001,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0039840249810065,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08702173913043479,5.667252669591765e-06
1970-01-01 00:00:00.000000683,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.999,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.001,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,0.999,-0.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039840249810065,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.2607826086956521,7.145173604905305e-06
1970-01-01 00:00:00.000000684,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.001,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.001,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.001,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0039840249810065,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.06515217391304348,7.610697198250983e-06
1970-01-01 00:00:00.000000685,-0.0,0.0,-1.001,0.0,0.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.001,0.0,-1.001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.001,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.001,-0.0,-0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0039840249810065,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.10882608695652174,6.7824548031543645e-06
1970-01-01 00:00:00.000000686,-0.0,0.0,-0.001,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.001,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.001,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0039840249810065,-0.001,0.0,-0.0,-0.0,-0.0,-0.0,-0.19573913043478255,5.454862997771715e-06
1970-01-01 00:00:00.000000687,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,0.0,-0.0,-1.001,0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.13045652173913042,4.743240544518931e-06
1970-01-01 00:00:00.000000688,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-1.001,0.0,-0.0,0.0,-0.0,0.0,-0.001,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.001,0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1305217391304348,4.1241445395343295e-06
1970-01-01 00:00:00.000000689,-0.0,0.0,0.999,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.001,0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.001,-0.0,-0.0,0.0,-1.001,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.001,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.19576086956521738,3.3167984182624465e-06
1970-01-01 00:00:00.000000690,0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,0.0,-1.001,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,0.0,-0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,0.0,-1.0,-0.0,-1.001,0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-1.001,0.0,-0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-1.001,-0.0,0.0,0.0,-0.0,-0.0039840249810065,-1.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.39141304347826095,2.0185602547664603e-06
1970-01-01 00:00:00.000000691,0.0,0.0,-0.001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.001,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-1.0,0.0,0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0039840249810065,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1739565217391304,1.6674185339264341e-06
1970-01-01 00:00:00.000000692,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.0,-1.001,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-1.0,0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0039840249810065,-0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1739565217391304,1.3773602054812315e-06
1970-01-01 00:00:00.000000693,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,0.999,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-1.0,0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0039840249810065,-1.001,0.0,-0.0,-0.0,0.0,-0.0,0.043434782608695655,1.4371855465801772e-06
1970-01-01 00:00:00.000000694,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.001,0.0,-0.001,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,1.0,-0.0,-0.001,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.001,0.0,1.0,0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,0.999,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0039840249810065,-0.001,0.0,0.0,-0.0,0.0,-0.0,0.08682608695652175,1.561970743820204e-06
1970-01-01 00:00:00.000000695,0.0,0.0,-1.001,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.999,0.0,-1.001,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.999,0.0,1.0,0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0039840249810065,0.999,0.0,0.0,-0.0,0.0,-0.0,0.3259782608695652,2.071139250419855e-06
1970-01-01 00:00:00.000000696,0.0,0.0,-0.001,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.001,0.0,-0.001,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.001,0.0,1.0,-0.0,0.0,0.0,-1.0,-0.0,-0.001,0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0039840249810065,1.0,0.0,0.0,-0.0,0.0,-0.0,0.2172826086956522,2.5211617897230386e-06
1970-01-01 00:00:00.000000697,-0.0,0.0,-1.001,0.0,0.999,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.999,0.0,-1.001,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.999,0.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.999,-0.0,-0.001,0.0,1.0,0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0039840249810065,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.19549999999999998,3.0140489196138926e-06
1970-01-01 00:00:00.000000698,-0.0,0.0,-1.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.999,0.0,-0.0,0.0,1.0,-0.0,0.999,0.0,1.0,0.0,-0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,0.999,0.0,1.0,0.0,-0.001,-0.0,-0.0,0.0,0.0,-0.0039840249810065,-0.001,0.0,0.0,-0.0,-0.0,-0.0,0.26076086956521743,3.7999949368045156e-06
1970-01-01 00:00:00.000000699,-0.0,0.0,-1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.999,0.0,1.0,-0.0,1.0,0.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.0,-0.0,1.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.001,0.0,-0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.001,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0039840249810065,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0433913043478261,3.964881673627598e-06
1970-01-01 00:00:00.000000700,-0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-1.0,-0.0,-1.0,0.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.001,0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.001,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.26091304347826083,2.930392329130241e-06
1970-01-01 00:00:00.000000701,-0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0,-0.0,-1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-1.0,-0.0,-0.0,0.0,0.0,-0.0,-1.0,-0.0,1.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,0.999,-0.0,-0.0,0.0,-0.0,0.0,-0.001,-0.0,1.0,0.0,-0.0,0.0,-0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.087,2.67544819649591e-06
1970-01-01 00:00:00.000000702,-0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.001,-0.0,1.0,0.0,-1.0,-0.0,0.0,0.0,0.0,-0.0,-1.0,-0.0,1.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0652391304347826,2.5009042826332094e-06
1970-01-01 00:00:00.000000703,-0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.999,-0.0,1.0,0.0,-1.0,-0.0,-0.0,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.001,0.0,-0.0,0.0,-0.0,-0.0,-1.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,254.85010998505575,1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.15221739130434783,2.120223156828911e-06
1970-01-01 00:00:00.000000704,-0.0,0.0,1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.001,-0.0,1.0,0.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,254.85010998505575,1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0039840249810065,-0.0,0.0,-0.0,-0.0,-1.001,0.0,-0.1522173913043478,1.7974883189133447e-06
